8,18,0.510325
8,18,0.517687
8,18,0.511138
4,1,1.003038
4,1,1.007166
4,1,1.033162
4,1,1.013249
4,1,0.952800
4,2,0.708397
4,2,0.701823
4,2,0.704393
4,2,0.709441
4,2,0.700196
4,3,0.589301
4,3,0.645626
4,3,0.660633
4,3,0.666036
4,3,0.657543
4,4,0.664873
4,4,0.659092
4,4,0.664999
4,4,0.667351
4,4,0.670345
4,5,0.609957
4,5,0.610584
4,5,0.606528
4,5,0.606695
4,5,0.608435
4,6,0.480365
4,6,0.479378
4,6,0.479095
4,6,0.479908
4,6,0.479575
4,7,0.473522
4,7,0.465555
4,7,0.473054
4,7,0.465086
4,7,0.465391
4,8,0.459715
4,8,0.460359
4,8,0.459435
4,8,0.460166
4,8,0.459830
4,9,0.458643
4,9,0.457428
4,9,0.458104
4,9,0.460652
4,9,0.460900
4,10,0.463471
4,10,0.462721
4,10,0.463060
4,10,0.462411
4,10,0.462967
4,11,0.472694
4,11,0.470701
4,11,0.469732
4,11,0.470753
4,11,0.470114
4,12,0.482067
4,12,0.479110
4,12,0.478149
4,12,0.478827
4,12,0.481547
4,13,0.490106
4,13,0.488565
4,13,0.489482
4,13,0.489404
4,13,0.490724
4,14,0.496538
4,14,0.493729
4,14,0.491284
4,14,0.491888
4,14,0.492923
4,15,0.514966
4,15,0.515194
4,15,0.506838
4,15,0.506121
4,15,0.509088
4,16,0.563604
4,16,0.564439
4,16,0.565039
4,16,0.565863
4,16,0.565051
4,17,0.682328
4,17,0.666664
4,17,0.665752
4,17,0.664216
4,17,0.663883
4,18,0.826334
4,18,0.823670
4,18,0.825163
4,18,0.825283
4,18,0.824630
2,1,1.844709
2,1,1.855576
2,1,1.849922
2,1,1.896311
2,1,1.850573
2,2,1.241126
2,2,1.199034
2,2,1.229676
2,2,1.145663
2,2,1.197796
2,3,0.901415
2,3,0.903672
2,3,0.900911
2,3,0.902639
2,3,0.901228
2,4,0.908280
2,4,0.903975
2,4,0.907326
2,4,0.906210
2,4,0.907176
2,5,0.912217
2,5,0.909871
2,5,0.912508
2,5,0.912127
2,5,0.912592
2,6,0.916562
2,6,0.921330
2,6,0.916562
2,6,0.917443
2,6,0.918138
2,7,0.910978
2,7,0.910351
2,7,0.909406
2,7,0.908430
2,7,0.909908
2,8,0.900208
2,8,0.898802
2,8,0.900334
2,8,0.897545
2,8,0.896871
2,9,0.901512
2,9,0.897866
2,9,0.899334
2,9,0.898258
2,9,0.898210
2,10,0.899729
2,10,0.901273
2,10,0.899806
2,10,0.900106
2,10,0.900506
2,11,0.913193
2,11,0.913484
2,11,0.914728
2,11,0.914247
2,11,0.916898
2,12,0.941082
2,12,0.936689
2,12,0.939532
2,12,0.937871
2,12,0.938881
2,13,0.966203
2,13,0.964415
2,13,0.965012
2,13,0.967479
2,13,0.968001
2,14,2.013366
2,14,2.015421
2,14,2.013808
2,14,2.015031
2,14,2.011875
2,15,2.042925
2,15,2.044089
2,15,2.042825
2,15,2.045283
2,15,2.041355
2,16,2.102534
2,16,2.136244
2,16,2.103615
2,16,2.105810
2,16,2.105295
2,17,2.358717
2,17,2.349781
2,17,2.391427
2,17,2.661210
2,17,2.349581
2,18,3.038793
2,18,2.753144
2,18,3.049465
2,18,3.133510
2,18,3.046264
1,1,1.768988
1,1,1.768117
1,1,1.767910
1,1,1.768118
1,1,1.767579
1,2,1.767890
1,2,1.767325
1,2,1.768702
1,2,1.769345
1,2,1.767882
1,3,1.768118
1,3,1.767776
1,3,1.768229
1,3,1.769370
1,3,1.768315
1,4,1.759759
1,4,1.770422
1,4,1.769682
1,4,1.768565
1,4,1.768128
1,5,1.772520
1,5,1.771555
1,5,1.770957
1,5,1.772293
1,5,1.773323
1,6,1.801614
1,6,1.803529
1,6,1.802214
1,6,1.802985
1,6,1.802821
1,7,1.797890
1,7,1.797897
1,7,1.797528
1,7,1.800872
1,7,1.800212
1,8,1.785019
1,8,1.783380
1,8,1.785385
1,8,1.785945
1,8,1.785207
1,9,1.781734
1,9,1.781457
1,9,1.780954
1,9,1.785663
1,9,1.782791
1,10,1.789546
1,10,1.787016
1,10,1.787949
1,10,1.789497
1,10,1.790117
1,11,1.813319
1,11,1.813974
1,11,1.814512
1,11,1.813035
1,11,1.812460
1,12,1.847015
1,12,1.845253
1,12,1.856080
1,12,1.846138
1,12,1.852638
1,13,1.913213
1,13,1.914032
1,13,1.914407
1,13,1.916409
1,13,1.923677
1,14,1.991816
1,14,1.993977
1,14,1.993799
1,14,1.980493
1,14,2.034785
1,15,2.113109
1,15,2.113104
1,15,2.180704
1,15,2.131141
1,15,2.129510
1,16,2.151248
1,16,2.108351
1,16,2.140148
1,16,2.165529
1,16,2.500813
1,17,2.977133
1,17,2.976108
1,17,2.970870
1,17,2.976504
1,17,3.010497
1,18,2.449746
1,18,2.447330
1,18,2.465180
1,18,2.486621
1,18,2.457861
